Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,random960,-0.3249032248911804,-1.3818047544828809,0.043478260869565216,0.9934368092990582,1.0,44/98,29.68%,NAA80;LINC00899;LRRC37A11P;PHACTR3;HOXB8;CNTNAP3B;STPG3-AS1;CYB5D2;CABP1-DT;CDK9;HMGN2P24;IGHV4-61;LINC02828;SHFL;ENTREP2;TMEM151A;KLKB1;IL15;PLOD1;CEP250;CC2D1A;CARD8;RPL7P56;FSBP;TRGV6;RPL34P26;CYCSP41;RNU6-792P;FXYD6P2;IGLVI-38;RN7SL159P;TTTY14;FDX1P2;CYP11A1;FAM133CP;DRD3;TEF;PAICSP1;ST13P12;ADAM21P1;PRAMEF8;ZKSCAN2-DT;SRPRA;FABP12
prerank,random162,-0.3247395445429221,-1.371240807609724,0.043256997455470736,1.0,1.0,42/98,29.49%,FAUP4;TEX29;CCM2L;CBR3;SLC17A1;TSC22D3;ADAMTS14;STK32C;HCN2;LINC00298;RNU6-1082P;HSPE1P18;RN7SL847P;HNRNPA1P24;IGHV3-15;RPL23AP66;GCHFR;CST3;CCDC85A;RNF175;BCHE;P2RX6P;C9orf24;SLC9A3P3;PRPF40B;AGBL1;PRKAB1;HMGB1P18;SNORD115-5;MIR4497;EIF4A1P12;MIR3154;OR11H13P;SNORD114-12;OR14I1;LYRM9;PDE6A;FEM1C;WASHC1;DDX18P5;SNORD94;CD99L2
prerank,random381,0.26917209556322463,1.3707605490710213,0.04736842105263158,0.5521710155328856,0.992,28/98,15.35%,MKRN8P;MARK4;CENPN;ORMDL2;UBE2R2-AS1;PKHD1;TRPV1;PDE4D;NPM3;CES1;RNU6-526P;WTAPP1;SLC6A4;RANBP17;INTS9-AS1;MTPN;TMPRSS11A;LINC02175;NUTF2P7;ARRB1;TXNL4A;MDH1P1;PLOD3;DNAH10OS;MIR6075;SINHCAFP2;OTP;HP1BP3
prerank,random81,-0.3166688519121472,-1.3673646296272646,0.03955500618046971,1.0,1.0,37/98,27.57%,SPECC1-DT;LRRC23;AQP5;PGK1P2;RAB41;LRRC74A;MMRN2;TDRD9;MT1G;SLC5A11;AMER3;PLA2R1;COL8A2;RN7SL183P;DAZL;GJE1;CNN2P2;RPSAP25;GGCTP2;ADAM7-AS1;MIR646;MIR6514;CYBRD1;CNGA3;DDX59-AS1;TDGF1P3;TRG-AS1;COX6CP12;BNIP3P23;RN7SKP35;LINC03037;RNA5SP175;PHF7;RNU6-944P;SCAT8;LPCAT4;HOXA9
prerank,random816,-0.3159854350449515,-1.3661530900977037,0.05583126550868486,1.0,1.0,38/98,28.35%,CCDC115;RNU6-140P;FAM166B;SMARCA2-AS1;GLYATL2;PAXX;NACAD;ARHGAP15;OVAAL;KLF4;GZMM;SLC2A4;ELOVL7;SLC25A15P5;IFNG;SHFL;UNC13A;ZNF625-ZNF20;PAQR8;DPP6;RGS11;MIR124-1HG;FAM215B;LINC00112;NEUROG3;MYOM2;LRRC10B;KLK7;CD1B;SNORD115-41;MTND2P22;RELN;TSIX;SERPINB9;MIR152;MAPK7;PRKAR2B;MYH13
prerank,random234,-0.31679489020505996,-1.3634015367732328,0.04218362282878412,1.0,1.0,39/98,27.16%,ZNF566-AS1;EML2-AS1;HLA-DRB5;MT1L;HLA-H;LINC02231;ENG;MT2A;LINC00632;CEP112;MT-ND6;MTND2P28;DLGAP1-AS4;PLPPR5;THAP12P1;KCNC1;SLC25A5-AS1;JSRP1;APOH;GNRHR;TARS3;LINC03025;LINC01588;PSORS1C3;PARP12;MIR3613;OR52J1P;SNORD42;LINC00332;OR10V1;CTDSPL2P2;OR7E121P;LINC00484;LONP1;ZSWIM5P3;FCAR;MSL3P1;SAA4;TRBC1
prerank,random254,-0.3146070299967873,-1.3629709530788061,0.05793450881612091,1.0,1.0,39/98,28.88%,MOB2;SENCR;SNX10-AS1;SLPI;STAB1;SLCO1C1;BAALC;RPL7AP67;LINC02634;HMGN2P15;IFI27;OPCML;OSBPL10-AS1;CLIC2;CYP1D1P;RPL6P24;LIPC-AS1;IAPP;LINC01551;NLRP9P1;RIC3;IDS;TDRD6-AS1;ARHGEF33;LINC02547;CES4A;DNAJC25;TRBV5-6;HERC2P11;RNU4-58P;SLC6A10P;RNU6-266P;FGF20;FGF22;RPS3AP4;PELO;OOEP;PODXL;TIGD1
prerank,random588,-0.3172752423508208,-1.3629004703360625,0.049367088607594936,0.9928034831504697,1.0,32/98,23.92%,LINC01320;NRIP2;LINC00957;GGTA1;MT1XP1;FASLG;BTNL8;LINC00898;PLCL2;TRBV6-5;CARNS1;CTSS;GSTA9P;MT-TP;KCNJ1;OR7E35P;SALL4P7;RN7SL547P;INSM1;MINDY4B;BARX1;SLC24A4;MFSD1;C5orf49;PAICSP3;CTSA;KIF26B-AS1;RPS6P21;RPS3AP32;DNAJB6P4;UMOD;CYP4F34P
prerank,random619,0.2639822604751622,1.3596885208667369,0.021739130434782608,0.5512123852975855,0.996,25/98,13.59%,POF1B;EIF4A1P11;RPL10P12;CICP27;MIR205HG;MYH6;CDC42P3;MIR222;WNT5B;HSPD1P9;KRT18P16;PAK3;LINC00571;RHOBTB2;RAB15;LINC02204;NADK;IGBP1P4;PASK;RNA5SP259;FPGS;CDC34;PCDHA9;CTCF-DT;KIF11
prerank,random61,-0.31779317544149877,-1.3583802252606065,0.053268765133171914,1.0,1.0,28/98,18.96%,FAM149A;TIE1;RNA5SP498;ACTN4P1;ADGRD1;SLIT3;GOLGA8O;FUT7;POU6F1;IGHV4-39;SEC14L1;ZNF365;SRSF8CP;ZNF257;ETF1P3;SCGB1B2P;WARS1P1;PROS2P;RPSAP2;GLB1L3;RNU7-43P;RNU6-619P;EHMT2-AS1;BMPR1B-DT;CPNE6;SLC12A6;TMEM88;TSPAN31
prerank,random187,-0.31551215208403527,-1.3553842946797199,0.05128205128205128,1.0,1.0,30/98,24.08%,EPHX4;PORCN;ART3;LRRC23;ACKR4;H2BW1;SLC5A10;USP54;ST8SIA6;MT-ND4L;ACRBP;DNAAF3-AS1;LRRC18;MIR153-1;LINC00443;LRRC4B;CSH2;LINC01711;AQP5-AS1;FOXN3;MLIP;RPL32P2;MTIF3;MSANTD2-AS1;RN7SL715P;EIF1P2;FAM170B-AS1;OR2B8P;MIR6893;MRPS21P1
prerank,random938,-0.3123744917441593,-1.3527145001728356,0.04477611940298507,1.0,1.0,44/98,32.76%,CNTN1;PDK1-AS1;PAX7;COPS5P2;F8;SLC17A1;IGFBP7;ROBO4;PTH1R;ADAMTS14;ITIH2;LINC01611;DUX4L27;MATN3;LINC01739;MIR9-1HG;SCNN1D;LINC02448;TTYH1;TRBV6-8;GRIFIN;U1;TCAP;CYB5R3;IL34;LINC02322;ALDOAP2;RN7SL397P;RPL31P59;OR6C68;TCL1B;PYCARD-AS1;DCSTAMP;VSTM2A;FLYWCH1;ADAM21P1;PCED1A;RNF216P1;RNU6-1336P;RN7SL221P;LINC00407;GRIN3A;BORCS6;RPS18P13
prerank,random472,0.2619613083625371,1.352322667339043,0.03125,0.5385758958322653,0.998,24/98,14.55%,RN7SL208P;SNORD116-14;MED12L;ENPP7P6;SERTM2;RUSC1;C21orf91;CLCP1;ATP11C;FAM86EP;IQCA1;FAT4;DOK7;LINC00533;LRRC14B;TMEM253;TRMT10BP1;L1TD1;SPATA24;BRWD1P2;SLC5A2;WDR64;TIAM2;ZC3H11A
prerank,random857,-0.3121360164929736,-1.3507642218735907,0.041353383458646614,0.9994321909835292,1.0,35/98,24.49%,LINC01847;NFIX;FABP1;RPL12P12;CBARP-DT;TEX38;NPM2;ASMT;PRX;ISM1;RNF130;LINC00652;TCTA;KCNJ6-AS1;APOD;IQSEC3;AKR1C1;OMD;LINC01736;NEFM;LYST;GAPDHP73;SULT4A1;NUDT16-DT;EHD4-AS1;AUH;HNRNPH3P1;AIMP1P2;LINC02416;OR7E41P;FAM90A11P;LINC02248;MIR1197;PDHA2;MTCO1P57
prerank,random662,-0.3152954584245522,-1.3440972950547094,0.05137844611528822,1.0,1.0,32/98,22.51%,RNU6-106P;COX5AP1;SNX5P2;C16orf92;LINC02777;HRCT1;COX7A1;JCHAIN;SEM1P1;TRBV6-7;FAM110D;RYR3-DT;SLC23A1;HDHD5-AS1;AGBL4;CDH11;ANGPTL2;DACT3;CCL14;ARL2BPP4;TRGV9;TOM1;NBPF6;LINC02217;RNU5B-2P;TPST2;AK4;EIF4HP2;GBP7;SLC6A14P2;RN7SL743P;CNN2P10
prerank,random903,0.26418353755842516,1.342850903993719,0.03398058252427184,0.535874301532783,0.999,27/98,13.29%,SLC9A1;RAB40A;POSTN;TPT1P15;LRWD1;ATIC;SLC10A1;MIR2117HG;COA8;LINC01028;FCAMR;RPS2P41;ENPP7P1;CLN6;ATP1A4;SPAG5;COL18A1-AS1;RNU7-110P;INPP5E;YY1P2;MIR4452;SPATA5;LINC01395;LIMS1-AS1;MIA-RAB4B;ZSCAN4;DPH6-DT
prerank,random829,-0.3094370160095205,-1.3385585595042928,0.06427688504326329,1.0,1.0,31/98,20.94%,LINC02610;IDH2-DT;CBARP-DT;CHMP4A;AGTR1;TSC22D3;ZNF595;HPCAL4;TSPAN14-AS1;AGBL1-AS1;LINC02274;PRELID3BP10;EMC2;PLA2G5;RNU6-1138P;OPN5;ADCYAP1R1;LINC00663;DAPK2;UNC80;RNU6-1300P;RN7SL583P;GOLGA8H;NDUFA1;RPL32P2;PCBP4;DDTP1;MIR4767;OR51M1;SUN5;RNY3P11
prerank,random557,-0.30906610034410287,-1.336194902769797,0.049813200498132,1.0,1.0,25/98,15.84%,WHAMMP4;PTGER2;B3GNT9;BEND2;RPS7P8;RPL35AP34;PLPP2;HLA-DRB5;ASS1P13;LINC01426;PPP1CB-DT;RN7SL464P;NCKAP5-AS2;GPR150;LYPD4;UGT2A3;LINC02673;LZTFL1;MIR574;SRGAP2D;LINC00368;LINC01163;PLPPR5;SPTA1;GGT2P
prerank,random64,0.258434310779412,1.335161340393562,0.04040404040404041,0.5319660398042517,0.999,23/98,15.16%,EYS;BFSP2;HMSD;ARHGEF7-IT1;TRIM71;UBBP4;LMX1B-DT;DLG3;TRAF4;POLR2G;PNPT1P1;LINC01515;NDUFAF8;ZFP42;MIR4288;LINC00331;PABPC1P10;NLN;TIPIN;AKAP5;PTGFRN;TEX26-AS1;SP2
prerank,random694,-0.3092135868072625,-1.3308213129761428,0.06004901960784314,1.0,1.0,28/98,17.43%,DOCK6;AVPR2;CYP27A1;RPL31P16;TSNARE1;CHADL;KCNE4;GAPDHP28;COMT;CMTM8;MYCT1;IGKV3-20;CRBN;SEPTIN3;PTPRT;SEC16B;MIR210HG;LINC01358;ASPDH;FEZF2;LINC02367;CFAP251;GPR88;FOXD4L5;CD33;WASF1P1;SLAMF6P1;RNU4-62P
prerank,random720,-0.30883307008796745,-1.320034422411717,0.06575682382133995,1.0,1.0,39/98,30.91%,SLC2A1-DT;RASSF1-AS1;DDX11L2;MINDY1;CIART;ARHGEF15;PFKFB4;P2RY1;GOLGA6L23P;LINC02147;CMTM8;WEE2-AS1;IQCF5-AS1;GDPD3;KRT16P4;USP32P1;LINC01257;EIF4E1B;LINC01066;PSEN2;C8orf74;CYB5R3;ZNF565;PDX1;IFNAR2;TIFAB;LSM6P2;TUBB8P10;ATF4P1;CLRN2;DDB2;STARD13-IT1;SNHG25;HOXA9;CCDC198;TMEM225B;BICRAL;ITGA6-AS1;FMC1-LUC7L2
prerank,random637,-0.3070064043776983,-1.3181115581359895,0.0675,1.0,1.0,30/98,22.20%,MIR646HG;MAN1C1;GABRB1;B3GNT9;FHL5;CSPG4P13;PGM5P3-AS1;FOXD4L6;RPL35AP36;MMD2;PDZD4;ANGPT2;NRIP3;RBISP1;EIF3KP3;TLX1NB;PACRG;CT45A1;RPL22P11;C2CD4B;CIDEB;LINC02320;RPS10P9;RASGEF1C;CHGA;UBOX5;EFCAB12;DAB1;RN7SL789P;MOXD2P
prerank,random412,-0.3097543176888087,-1.3175239411507083,0.07301980198019802,1.0,1.0,37/98,27.50%,SAP30-DT;ELN-AS1;TEX38;SEPTIN4;GRAPL;KCTD9P1;INMT;FLT1;CREG2;MT-TP;MAL;LINC01678;ZNF680;LINC00943;MIR7-3HG;CYLD-AS1;P2RX5;LYPD8;RN7SL217P;CRTAM;LINC02731;E2F3P1;PTCH2;LEFTY1;LINC01882;AIRE;RAF1P1;PSMD14P1;IGLC7;PCMTD1P2;OR4N2;UBE2V1P7;CTDSPL2P2;FIBCD1;CHST8;ITPRIP-AS1;KCNK13
prerank,random541,-0.30889667272070265,-1.315954135861045,0.07730061349693251,1.0,1.0,28/98,19.42%,KCNQ3;XXYLT1-AS2;CDK11A;CUL9;LINC02821;TYROBP;CARMIL3;MALL;PLAAT4;PTPRB;MIATNB;LINC02273;MRNIP-DT;PIAS2;RPL34P29;BIN2P1;SLC2A13P1;TOMM40P3;DHFR2;FAHD2B;SMARCE1P5;ADAMTS15;CCNO;ACBD5;C5orf49;IL18R1;MYOM2;SLC16A4
prerank,random26,-0.3088606070549802,-1.315679875789692,0.0784557907845579,1.0,1.0,28/98,20.67%,TGFBR3;NFIC;HLA-DRB6;GJA4;TDRD1;HOXA13;PTPRN2-AS1;SPINK8;INS-IGF2;PCDHGA7;HLX-AS1;LCN15;PABPC1L2B;RPS23P10;LINC02623;RHCE;TRGV9;LINC01358;MYBPH;TCERG1L;FGF17;RPS28P7;OR10J6P;NDUFA1;APOC2;FAM25E;SCRT2;ADGRF5P1
prerank,random215,-0.30525647017077695,-1.311095006601441,0.06918238993710692,1.0,1.0,30/98,23.15%,RASA4CP;TMEM150C;SLC6A11;KLF2P2;ADRA1A;VNN2;CMYA5;CD163L1;ACSS1;ITIH5;CYP2U1-AS1;ZIC5;LINC02561;IGLON5;LINC02804;PCDHB15;CRNN;MANEALP1;CADPS;HSD11B1;COQ10A;RNU6-540P;KCNIP3;RNU6-176P;LIMS4;RPSAP73;ZNF885P;RPL6P16;OR7G2;HISLA
prerank,random945,-0.30549240339494244,-1.3084071329948126,0.06875753920386007,1.0,1.0,27/98,16.08%,TMEM156;CYTIP;AANAT;SIGLEC9;ZIC2;HBA1;TMIE;CMTM1;FBXO31;OBP2B;CABP1-DT;NDUFAB1P1;TFR2;AQP9;RN7SL426P;RNU6-1065P;SERBP1P4;TMEM132D-AS2;GBP6;PGK1P1;MIX23P1;LINC01666;LINC01066;PCP2;PTRH1;FCGR3A;MCCD1P2
prerank,random806,-0.30712638079653,-1.3079115151937062,0.0825,1.0,1.0,37/98,27.58%,LINC02943;SMC2-DT;BNIP3P1;CD6;LRRK2-DT;MTURN;PTCRA;TLR6;CLTCL1;MIR3976HG;OR52E6;RNU6-177P;TUBA8;ADM5;CCDC24;RNA5SP213;RPTN;TREM2;HCRTR1;CCDC85A;TEPP;SIGLEC20P;AHCYP2;USP34-DT;DHRS4L2;LINC01588;MIR4309;CNN2P10;RPL36P20;CLDN25;C12orf75-AS1;PKHD1L1;MTFR1L;FBLN2;ZNF571;CERCAM;PFDN5
prerank,random679,-0.30679513747091025,-1.3077645660800283,0.07663782447466007,1.0,1.0,36/98,26.10%,AZIN2;NPR1;RNA5SP18;PTPRN2;P2RX7;NPAS2;RNF130;APOL3;PLIN1;BNIP3L;INMT;RAB41;PRR7-AS1;PLA2G2C;SYT6;AGBL5-IT1;PPP1R12B;ZNF160;MTND6P4;OR1I1;RPS26P55;GLUD1;UBQLN1-AS1;BET1-AS1;AADACP1;LINC02432;KBTBD11-AS1;GLYCTK;SNORC;FCF1P6;RNU6-370P;RPSAP37;SPATA31A1;ZNF859P;SSBL3P;SNRPF-DT
prerank,random713,-0.3022775721302117,-1.306366322546137,0.0759493670886076,1.0,1.0,59/98,41.64%,PDE4C;ADRA1A;TFF3;BHMT2;NRAD1;RGS18;ADAMTS14;OTOAP1;CMTM1;CEP112;SHROOM4;LY75;SERPINB9P1;BCRP5;RPL3P9;APOBR;DTNB-AS1;PER1;MTND2P8;PEX5L;BCHE;GABRD;P2RX6P;MAP3K13;TMEM81;OR2X1P;LINC01676;RNU6-38P;RNU6-390P;THAP12P6;TRGV1;SLU7;OR2K2;NSA2P3;DEFB4B;TMEM107;AMPD2;LINC02138;TOM1L2;FRG1BP;RPL36P3;LOXL1-AS1;SF1-DT;FBXO4;RPS15AP40;HLA-G;RPS12P27;LINC01947;RNU6-777P;MIR548S;TNFSF13;LRRC8D;TRIM36-IT1;MRPS5;TRIAP1;TPM3P8;MIR561;SNURF;NCBP2-AS1
prerank,random881,-0.3046938209439878,-1.305973538885899,0.07904642409033877,1.0,1.0,45/98,34.06%,GPCPD1;CPA6;FAM78B;CYSLTR2;ODF3L2;IGLV8-61;CYTL1;FGF4;PHOSPHO1;MT1G;KRT16P4;SERPINB9P1;HLA-DQB2;RHEBP3;RHOH;OR5AH1P;ITGB2;ENTPD3-AS1;UBE2D4;AWAT1;LINC02283;RN7SL217P;FPR1;CAVIN3;RPL5P27;RPL31P59;UGT1A13P;RNU6-1276P;OR13C7;MIR5584;CCL15-CCL14;MIR6744;ACTL9;THAP12P3;LIPH;SNORA80B;XPA;RELA;PCDH9-AS2;BMPR2;CEP57L1;RPS18P13;LINC00862;KATNBL1P6;NDUFB1P2
prerank,random166,-0.3035876012568719,-1.3045059786432636,0.06633906633906633,1.0,1.0,32/98,27.22%,DOCK6;SERPINB1;RPL36AP13;DKFZP434A062;ZMYND12;ECI2-DT;ICOS;IGSF22-AS1;RAX;GNG8;ADGRA2;LINC00487;JMY;RAPGEF4;KIAA1755;LINC01346;UBE2MP1;RHEBP3;RPL13P12;PANK1-AS1;TMEM86B;NR1H3;FLT3;PRCPP1;RN7SL411P;KIR2DL3;RNU6-1155P;MIR6744;RRAD;TPT1P12;MAPK7;KRT89P
prerank,random398,-0.30563898646257304,-1.3040063616037465,0.0851063829787234,1.0,1.0,35/98,26.55%,TRIM7-AS2;TNFRSF8;TGFBR3;H3C9P;HIPK1-AS1;ACKR1;FAM166B;MASP1;FAM78A;PFKFB4;IGLON5;NRBP2;RPS20P2;LINC01489;RN7SL230P;PDE11A-AS1;OR7E35P;OR5V1;LINC01124;EEF2K;ANKRD20A7P;CAMK2N2;THSD4-AS1;DHRS9;MIR378H;TUBGCP6;KCNK4-TEX40;UPRT;QRSL1P2;IGLV2-11;HEATR6-DT;C17orf114;OXER1;ABCD4;RPL23AP49
prerank,random693,-0.2992096299009472,-1.3038420641039115,0.08239700374531835,1.0,1.0,36/98,26.09%,LILRA5;CSMD2-AS1;VEGFC;B3GNTL1P1;ANKRD18DP;SLC6A1-AS1;LINC00895;NAIF1;PARP4P2;LACTB2-AS1;ASPA;RNF113A;NACAP7;LINC02549;LINC02046;MAPRE3-AS1;NHLRC1;SLC8A2;FAM225A;ITGB2-AS1;FBXO32;PDYN;RPS29P17;CROCCP2;SYT12;KBTBD11-AS1;SNORC;ZNF705D;RPL5P19;CCNQP2;PEX5L-AS1;RPA2P1;LINC01193;LINC02132;TM4SF19-AS1;OSM
prerank,random377,0.25062838151773636,1.2992049958972578,0.06557377049180328,0.6823393067689988,1.0,23/98,12.66%,LAMB4;KRT18P60;RNA5SP317;THEM5;DAZAP1;UBBP4;MELK;TRAV39;MAGEA7P;AGXT;EYA2;CTNS-AS1;LINC01515;SNHG14;TGFA-IT1;HDX;SCARNA20;KRT18P22;PRSS27;BMP2KL;RNA5SP234;ATP5F1AP2;LINC01222
prerank,random505,-0.2991342225533229,-1.2966499208502917,0.07496977025392987,1.0,1.0,34/98,23.30%,DDX25;ENGASE;NOVA2;COMETT;OSCAR;PDE4B;EOLA1;HDHD5;TBXA2R;SLC31A1;CNOT6L;ENPP7P7;SOBP;LINC02245;SLC26A4-AS1;C9orf43;CILP;IFITM4P;SH3TC2-DT;RPS18P9;OASL;RNF215;THA1P;ASPHD1;WSCD2;C10orf88B;PHF5FP;NDUFB4P12;CALCRL-AS1;FCRL1;SEZ6L;RPS12P18;CTAG2;BNIP3P23
prerank,random25,-0.29977864603088655,-1.2916960020135866,0.09159347553324969,1.0,1.0,18/98,9.22%,RUNX3;SLC25A45;HBBP1;MTND5P14;LINC01394;MTUS2-AS2;PRAF2;PRR29;TRPC3;PRADC1;ANKRD44-DT;DHRS7C;HLA-DRB9;DNAH1;RASSF9;RSRP1;GAPDHP67;TEK
prerank,random583,-0.2984515685078831,-1.2908053678575269,0.08921933085501858,1.0,1.0,34/98,27.41%,LINC02611;SIPA1;PCED1B;FAM162B;PRORSD1P;ZNF208;ITIH5;CSAG4;IRAG1-AS1;ST6GALNAC3;RASAL3;ENTPD2;CRELD1;SPTBN1;ADAM30;NKX2-4;SYS1-DBNDD2;NTM-AS1;MAGEA4;PSMB10;LINC02591;TASL;LINC00463;TRAV1-1;PNPLA10P;RNU6-1190P;SUMO2P3;GOLGA6L6;LINC02096;PDHA2;KHDC3L;RPL14P3;MIR6512;CLK3
prerank,random302,-0.300450954383568,-1.2884287374044887,0.07692307692307693,1.0,1.0,24/98,13.21%,HBEGF;EN2;FGD5;LINC02693;ARPP21-AS1;HLA-DRB1;MSC-AS1;GTSF1;METTL21EP;AMIGO2;AP3M2;CYP4V2;LINC02245;LRRC51;GPR17;DCHS1;RNU6-1257P;GLIPR1L2;SHISAL2A;GJE1;HRK;DAND5;SOD3;TRAV1-2
prerank,random320,-0.2987176146965741,-1.2871470287884528,0.08701134930643127,1.0,1.0,35/98,28.07%,FCER1A;GGT5;KCTD9P1;LINC00581;RPS20P13;PPP1CB-DT;LONRF3;E2F3P2;TLR6;DNER;PDE11A-AS1;TMEM132D-AS2;RPL18AP8;MYL5;OTULIN-DT;NDUFAF2P2;NUTM2E;IGFBP7-AS1;ATCAY;ANKRD62P1-PARP4P3;GRPEL1;COQ10A;LINC02145;LINC00332;HNRNPCL3;RNU6-928P;ANOS2P;ADD3-AS1;SSBL3P;CREB3L3;WDR93;MIR4527HG;C2orf50;SEC63;MT-CO2
prerank,random754,-0.2996731420639863,-1.284648007103448,0.08706467661691543,1.0,1.0,26/98,18.57%,CCPG1;LINC01537;TMOD1;NRIP2;LAIR2;RN7SL28P;RN7SL799P;DKK4;HLA-F;ABCA9;LINC00676;MAST3;EIF1P3;IGHV1-69;BCL2L15;MT1JP;TMEM134;MIR1266;LYPD5;ZNRF4;GCKR;CHL1-AS2;TRHDE-AS1;GUSBP4;KRT18P62;KLRC1
prerank,random268,-0.29615780353661225,-1.2844981401744509,0.08148148148148149,1.0,1.0,30/98,19.63%,GALNT18;LINC00506;EN2;ROM1;FAM78B;ASS1P11;HLA-A;IL12A;HCP5;NQO2;PLAT;KCNN3;ST6GALNAC3;CHRNB3;RNU6-194P;UBTFL6;KCNK17;SYP;RPSAP22;MAGEB10;TLL2;NANOS3;BCAN;SRGAP2D;EGLN1;SNRPCP3;GAPLINC;RAD21P1;MIR378A;UPRT
prerank,random430,-0.3000411234592148,-1.2822080669753166,0.10754017305315204,1.0,1.0,29/98,19.92%,CALCOCO2;FGF10;MPZ;PARVB;LINC02139;EBF1;BRDT;RPL23AP53;LINC02023;RPL17P26;BET1P1;GPR150;WDFY3-AS2;ZNF341-AS1;IGHV1-24;FAM193B;LINC01141;CELF2-DT;FAM153A;ZBTB20-AS4;LINC01231;PNPLA2;CD1E;ELOBP1;LINC02974;ZNF436;FOXD3-AS1;KLC2-AS1;AIRE
prerank,random124,-0.2989752930813128,-1.281088481682015,0.09057527539779682,1.0,1.0,29/98,19.79%,C10orf62;ZNF32;BEX5;NTRK3;IL12A-AS1;ABCA8;FGL1;HBA1;DHX58;SCPEP1;LINC00607;IRAG1-AS1;SLC6A20;ZNF10;CACNA1S;ACTN4P2;LINC01470;GARS1-DT;SIRT2;MAN2C1;CRTAM;ZNF436-AS1;TASL;SLC30A6-DT;CCNL2P1;SELENOKP1;NELL2;ISCA2P1;BRF1
prerank,random547,-0.29419056047529624,-1.2785593050791821,0.10025380710659898,1.0,1.0,38/98,31.12%,RNA5SP319;SLC25A28-DT;AATK;PMP22;LILRB5;ASS1P11;LINC00939;CABP4;BPI;CREG2;C2orf83;BRPF3-AS1;OR1X1P;ZP3;ESR1;GRPEL1;MIR2115;CACNA1G-AS1;LINC03025;ZNF441;LINC01586;DPY19L4P1;CORO1CP1;TRGVB;OR13D3P;SUB1P2;PNMA8A;LINC01173;SLU7;LEFTY2;SUMO1P1;HMBOX1-IT1;ITPR2-AS1;SLC26A4;AIG1P1;RPL21P54;TRIM6-TRIM34;SLC9B2
prerank,random79,-0.29796793683394857,-1.278546690403676,0.11,1.0,1.0,31/98,22.62%,LRRC37A5P;HESX1;LMLN-AS1;LINC01293;FPR2;HEYL;DOC2B;GNG8;NPDC1;FAM181B;CFI;MYO1G;MTCO1P2;MAPK11;DEFB109F;RN7SL231P;HSPA8P4;PRG4;SH2D2A;TPPP2;UMODL1;LINC02283;POLM;PNMA3;KCNK4-TEX40;CA5B;OR2W5P;RNU6-511P;LINC02842;RPS6P21;OR6C7P
prerank,random860,0.24754186108667237,1.2770837755438804,0.06132075471698113,0.7697800789460194,1.0,36/98,26.47%,PGLYRP3;CLDN23;COL4A2-AS2;TPM1;RNU6-1008P;TMPPE;STK4;IGFN1;CKS2;TRIM14;HAUS1P2;ITPRID1;PBRM1;NRBP1;RNASEH1P1;CKS1B;MTND2P12;STPG4;OR5BA1P;PDHA1P1;ZNF70;H2AZ2-DT;SLC25A17;HSP90AA6P;DDAH2;ZNF747;WNT4;RNU6-71P;TFPI2-DT;ZNF469;ZNF417;GBA3;LINC00210;TRBV12-2;LINC01920;SNORA41B
prerank,random444,-0.29764869430598456,-1.2770506470818501,0.1025,1.0,1.0,34/98,26.86%,WSCD1;POU2AF1;GPCPD1;TMEM59;SERPIND1;RPL17P20;ISM1;CARMN;LPL;OR3A2;SAT2;LINC02147;PCDHGA7;MT1A;HAUS1P1;TPD52;CXCL11;SHISA3;HSD11B1;CSF2RB;COL6A1;SLC30A6-DT;LINC01123;SLC25A52;CYP4F24P;LINC02457;OR5B19P;MIR4764;RNASE9;BCAS3;PLB1;SSBL3P;LINC00051;SEC24D
prerank,random332,-0.29540887016164413,-1.276674226043281,0.11435832274459974,1.0,1.0,36/98,27.63%,DOCK6;PTPN22;IGHG1;ARC;LINC02177;RGCC;JCHAIN;MGAM;DENND2A;CNTNAP3B;PRSS30P;SPATA45;MRGPRF-AS1;TTC30A;ELOVL3;CYCSP27;PPFIA3;EEF2K;PPP1R9A-AS1;EEF1DP4;PPP5D1P;LXN;MLC1;EFCAB6-AS1;PAICSP3;CADM2-AS1;KIF26B-AS1;MTCO3P21;ARL2BPP3;SNORD114-11;RHOXF2B;LRRC34;MTCO2P15;REX1BD;LGALS8-AS1;LINC02973
prerank,random310,-0.29717019659341437,-1.2763984517103661,0.08928571428571429,1.0,1.0,25/98,19.15%,BLOC1S5-TXNDC5;IFNG-AS1;KCNQ1;GGTA1;CD40;TNFRSF14;HOXA13;MBTPS1-DT;CD4;CD8B2;SNTG1;IGHA2;GALNT15;PRDM16-DT;PRELID3BP4;LPCAT2BP;CCDC121;RPS26P55;HYDIN2;LINC01163;BARX1;SLCO4A1;CCDC7;LINC02731;SLC25A38P1
prerank,random692,0.2518905063370125,1.2740436665661112,0.06282722513089005,0.7426388604090839,1.0,23/98,14.80%,CCT6P2;MIR3138;PDE3A;LINC01210;GRHL1;HNRNPA3P11;HNRNPA1P35;EPHA1-AS1;METTL3;RNU6-526P;GAPDHP22;KLF17P1;AVEN;HNRNPF;HDX;ACOX3;MIR4427;ANK3-DT;LINC01165;HNRNPA1P57;USP34;LINC01126;SNRPD2P1
