	Tscore	pval
TTTY21B		
TTTY22		
TTTY23		
TTTY23B		
TTTY25P		
TTTY2B		
TTTY3		
TTTY3B		
TTTY4		
TTTY4B		
TTTY4C		
TTTY5		
TTTY6		
TTTY6B		
TTTY7		
TTTY7B		
TTTY8		
TTTY8B		
TTTY9B		
TTYH1	1.379325927467184	0.18176976938694123
TTYH2	-2.0682570796246624	0.05655906982174104
TTYH3	0.07296337587015138	0.9426032364079657
TUB	-1.5993419699495497	0.13700797427243752
TUB-AS1		
TUBA1A	-0.25026776425325703	0.8040873254719972
TUBA1B	2.4178872099904165	0.02296056896991824
TUBA1C	2.8780271662164427	0.009169294742269912
TUBA3C	1.0000000000000002	0.32869468323646356
TUBA3D		
TUBA3E		
TUBA3FP	-0.6847643171464521	0.5015881187421678
TUBA3GP	1.0000000000000002	0.32869468323646356
TUBA4A	1.2684368811757363	0.21680530618546637
TUBA4B	0.21916768032494377	0.8297820476275675
TUBA8	1.6862592272707693	0.10214183372624078
TUBAL3		
TUBAP		
TUBAP2	1.7957473112060995	0.08772791918303595
TUBAP4		
TUBB	0.19857873826594155	0.8442126755590881
TUBB1	0.874792663212585	0.3895336836879998
TUBB1P1		
TUBB1P2		
TUBB2A	0.23992968766467598	0.8123891332386409
TUBB2B	-1.0766977822673929	0.3022451955389833
TUBB2BP1	-1.1664416803244597	0.27096507820943033
TUBB3	1.6178289435790696	0.12062244450286136
TUBB3P1		
TUBB3P2	1.0000000000000002	0.32869468323646356
TUBB4A	-2.6403639135200283	0.018569975610822433
TUBB4AP1	1.0000000000000002	0.32869468323646356
TUBB4B	1.8194467210627716	0.08056963205239098
TUBB4BP1		
TUBB4BP2	-1.524534694686835	0.16062927471288055
TUBB4BP3		
TUBB4BP4		
TUBB4BP5		
TUBB4BP6		
TUBB4BP7		
TUBB6	1.2547243104809913	0.22164646398362192
TUBB7P	-0.551022709922798	0.5914734735379246
TUBB8	1.7025981237201575	0.10142761596169339
TUBB8B	-1.047454534476	0.31649348925418413
TUBB8P1		
TUBB8P10		
TUBB8P11	1.2119641927963183	0.23663723564400752
TUBB8P2		
TUBB8P3		
TUBB8P4		
TUBB8P5		
TUBB8P6		
TUBB8P7	0.8912381997925789	0.3798940430610551
TUBB8P8	1.3585352642170745	0.1879944842667099
TUBB8P9		
TUBBP1	-0.7364374559277412	0.4711492517606072
TUBBP10	-0.7701889282244991	0.4562805852990368
TUBBP11		
TUBBP2	2.2627803493776306	0.03152551004035148
TUBBP5	0.881531903541368	0.3852148380282824
TUBBP6	1.0000000000000002	0.32869468323646356
TUBBP8		
TUBBP9	-0.8582947535741552	0.4127386564358778
TUBD1	0.007347874249573283	0.9942200512431969
TUBE1	-0.593106643136379	0.561902257602312
TUBG1	2.621408272777848	0.01534121087465612
TUBG1P	-0.8049844718999245	0.4403089054904499
TUBG2	-1.3286539107069901	0.20732178012531913
TUBGCP2	-1.37451962243549	0.1831556156841599
TUBGCP3	-0.44562586084683603	0.6605086517512394
TUBGCP4	-1.0682308971565224	0.30130585882438754
TUBGCP5	-1.5275242536685174	0.14546298810043698
TUBGCP6	-1.3568093596826114	0.20182760779561598
TUFM	-1.346986147710963	0.19492294655131018
TUFMP1	1.4182715723279382	0.1707816127183879
TUFT1	2.8359003458313445	0.008108996658987278
TUG1	-0.8794554363138738	0.38830484648900965
TULP1	1.6608100901187994	0.11161024941461056
TULP2	1.6688408565163362	0.10574490880166855
TULP3	-1.7074677417173467	0.10828787446766175
TULP3P1		
TULP4	-0.46673564732853035	0.6461247047739194
TUNAR	-0.9486186672942194	0.3647441325611781
TUSC1	-0.6056018296129398	0.5565516437660609
TUSC2	-0.09024234200817909	0.9289093145791594
TUSC2P1		
TUSC2P2		
TUSC3	-1.5105344993598708	0.16510809259964265
TUSC7		
TUSC8	2.225837535980613	0.035846971966666065
TUT1	-0.2898294006163259	0.7758155221631978
TUT4	-1.5986995030418667	0.1380289267649414
TUT7	-0.2810450461918124	0.7809044736613292
TVP23A	0.3259286515572755	0.7480326977532659
TVP23B	2.249327798478622	0.03202959698317814
TVP23BP1		
TVP23BP2		
TVP23C	-0.12456823137616235	0.9020889593929144
TVP23C-CDRT4	1.8503134569835111	0.07838944086916148
TVP23CP1	-0.4785134331891882	0.6394218706081822
TVP23CP2		
TWF1	1.1332877360358629	0.2680352011950013
TWF1P1	0.08417966276612339	0.933578946124829
TWF2	-0.08351534894727083	0.9342698911230924
TWIST1	1.7498158960596657	0.09475010582525606
TWIST2	3.7677709416925773	0.0011277924583478485
TWISTNB	-0.42933840254357514	0.6728220210482376
TWNK	-1.8067740881014485	0.09847904940560491
TWSG1	0.07407516278229188	0.9417570053571303
TXK	-0.8166599804615757	0.4257488769266412
TXLNA	-0.12631179782314264	0.9011097806701173
TXLNB	1.0078683899054848	0.32331270240870835
TXLNG	-0.6261417201450631	0.5394224995590282
TXLNGY	1.6614693327654537	0.10707835823657408
TXN	2.9005444044121633	0.0070366520010349135
TXN2	0.5474946768972165	0.5921134120312948
TXNDC11	3.0948854474012593	0.004647833340271037
TXNDC12	0.36474922038761537	0.7184645034013161
TXNDC12-AS1		
TXNDC15	0.8821238899161387	0.3847312657027927
TXNDC16	-1.6784105075159967	0.10736555424389144
TXNDC17	1.5670844635510388	0.12772188517688113
TXNDC2	1.2298181918312587	0.23321861667088395
TXNDC5	2.6984147575787887	0.013382356470702388
TXNDC8	1.0000000000000002	0.32869468323646356
TXNDC9	1.5324446789639008	0.13605927953436975
TXNIP	1.0266111681485064	0.3129112889051074
TXNL1	0.19708064464584552	0.8451960522367217
TXNL1P1		
TXNL4A	0.22854873076388713	0.8218451767197492
TXNL4B	2.5842225005081336	0.015168637260249189
TXNP1	1.4491376746189444	0.16206871193916228
TXNP2		
TXNP3		
TXNP4	0.8894424324133079	0.3808581207269519
TXNP5	1.0000000000000002	0.32869468323646356
TXNP6	0.8446572816016913	0.40670580349307284
TXNP7		
TXNRD1	-0.7539981491355097	0.4594874770946997
TXNRD2	0.4059908349484025	0.6886530586540784
TXNRD3	-0.895737021424629	0.38499180937683564
TYK2	0.42945737981374843	0.6711563791061239
TYMP	3.6119964885600373	0.0011562113877477262
TYMS	4.218887250723355	0.00028420207136209863
TYMSOS	0.7925424127158722	0.4369199607756791
TYMSP1		
TYMSP2		
TYR		
TYRL		
TYRO3	1.5842800651165962	0.12393085047881103
TYRO3P	-0.49936436780327514	0.6264159002609291
TYROBP	0.8657161923743538	0.396938346503658
TYRP1		
TYSND1	-1.5594255559342918	0.14218035684418004
TYW1	-0.9572941230828946	0.3562140979574351
TYW1B	0.8657977689537261	0.3971636602347949
TYW3	-0.4155637627501374	0.6814722839765739
TYW5	1.0287225949933538	0.3136553342439985
U2AF1	0.7018346536215448	0.49101761135377475
U2AF1L4	-2.0888777792650814	0.05454815915789483
U2AF1L5	-0.5954143689821192	0.55617543859187
U2AF2	-0.00388013949467901	0.9969511178446966
U2SURP	0.45372136079378356	0.6542820536890005
U40455.1	2.061798279596961	0.05181958787405829
U47924.1	0.11613835546741778	0.908544101024788
U47924.2	-0.867064859863579	0.3935791174406126
U47924.3	0.21575435673529214	0.8314136317538039
U51244.1		
U52111.1	-0.8235368144664796	0.4304008240667099
U52112.1		
U52112.2		
U62317.1	4.024029175934864	0.0005636699114849252
U62317.2		
U62317.3	-0.05552162576481374	0.9562054668645499
U62317.4	4.591711229781723	0.0001415928444304823
U62631.1	-0.6158845391150439	0.5458380075297256
U72788.1		
U73023.1	-0.5980503604017327	0.5614476421011733
U73166.1	3.413292347067042	0.0018606113365153107
U73169.1	2.1519272558283205	0.041171489438293685
U73479.1		
U82671.1		
U82695.1	1.0000000000000002	0.32869468323646356
U85056.1		
U91319.1		
U91324.1		
U91328.1	2.599982782824598	0.014358217491572602
U91328.2	2.5647436675164434	0.017651612081890224
U91328.3	0.6806765224684579	0.5024351981743289
U95743.1	1.0000000000000002	0.32869468323646356
UACA	0.8539039948823642	0.400397059416837
UAP1	2.066773707093661	0.04953331992996986
UAP1L1	1.0389600409853197	0.3143140820928683
UBA1	0.7047077330218701	0.48655648969517984
UBA2	-0.7402828419566694	0.4676683839556828
UBA3	1.3993904193213467	0.17245844339264213
UBA5	0.866325955001687	0.3933362645800167
UBA52	-1.9603723541076623	0.0628031621177003
UBA52P3	-0.9222111594995693	0.3750569582522373
UBA52P5	-1.8358837915814126	0.09156861939054592
UBA52P6		
UBA52P7	1.1597836174113194	0.25915386838120097
UBA52P8	-2.0091675282965737	0.06979610000912473
UBA52P9		
UBA6	0.9679660002680374	0.3424090282064991
UBA6-AS1	-0.32599062920119576	0.7494160121792526
UBA7	2.005214700505456	0.05725788099947607
UBAC1	-0.38796247738403916	0.7017864124967581
UBAC2	-1.093532679319503	0.2879418817693893
UBAC2-AS1	3.4145393921128138	0.0021399878949714735
UBALD1	-0.24416440327927688	0.8089086026676162
UBALD2	2.388280215770437	0.02360308982201647
UBAP1	2.5074858525461408	0.018238928993210137
UBAP1L	-2.208150119591805	0.04502336732693234
UBAP2	0.7064342720041533	0.490562088916388
UBAP2L	-0.2522707476000199	0.8038529785211188
UBASH3A	-1.9887371732910566	0.06392815104820457
UBASH3B	2.464312404379347	0.020318346496839206
UBB	-0.10753240434451748	0.915469072104933
UBBP1	0.5507946331329449	0.5869571595449212
UBBP2	0.469665299116411	0.6437551587665289
UBBP3		
UBBP4	0.31931529867008995	0.7525575541822601
UBBP5		
UBC	2.1470436927425185	0.04010655178771414
UBD		
UBDP1		
UBE2A	2.784260888349754	0.009272812434357472
UBE2B	0.08304549700008738	0.9343670793462019
UBE2C	4.895377480217813	3.815492936372525e-05
UBE2CP1		
UBE2CP2	1.0000000000000002	0.32869468323646356
UBE2CP3		
UBE2CP4		
UBE2D1	0.5939977379273046	0.5586387461287616
UBE2D2	-0.9242261811262918	0.36453440717621055
UBE2D3	0.8514246981304678	0.4014359105355778
UBE2D3-AS1	0.6386621849931885	0.5312858633447269
UBE2D3P1	0.4995536679402923	0.6222438518728575
UBE2D3P2	1.875887535570461	0.07278159333799071
UBE2D3P3		
UBE2D3P4		
UBE2D4	-1.113826778220695	0.28227608000637155
UBE2DNL		
UBE2E1	1.2535395106989262	0.22104545287836033
UBE2E1-AS1	1.0000000000000002	0.32869468323646356
UBE2E2	-1.2097613643682972	0.24396695852020872
UBE2E2-AS1		
UBE2E3	-1.4370113305060077	0.16751080565068177
UBE2F	0.8961720432404046	0.3827314201067653
UBE2F-SCLY	1.156712697839838	0.2571031789163003
UBE2FP1	0.8439968452854468	0.40673296414955296
UBE2FP2		
UBE2FP3		
UBE2G1	0.6114704510953121	0.5455377121630813
UBE2G2	-1.413818929777459	0.18196638664131967
UBE2H	-0.1942344670135205	0.8479486690836195
UBE2HP1	1.389394878926885	0.17547708510211413
UBE2I	-0.6592493535328964	0.5170911795683943
UBE2J1	2.5863366862737287	0.01590636138910295
UBE2J2	0.6120474114451869	0.5458864412669528
UBE2K	0.5736060284132486	0.5715568145492947
UBE2L2		
UBE2L3	1.9805066475653423	0.058725998585029054
UBE2L4	0.5952253397019593	0.5576860323386259
UBE2L5	-0.0288534527355716	0.9772680821032265
UBE2L6	2.9109687326148017	0.006963285120149158
UBE2M	-0.2682798037338116	0.791984365217716
UBE2MP1	-1.1776776368815625	0.25253806949547114
UBE2N	0.42033069805270473	0.6784350445867002
UBE2NL	1.189035719006836	0.24473715460913945
UBE2NP1	-1.0970913544796712	0.29573185058956564
UBE2O	0.2166763680725327	0.8302102292959752
UBE2Q1	1.0687957321566912	0.29549973799729606
UBE2Q1-AS1	0.934977749275171	0.3573091996683141
UBE2Q2	-1.4581205037305853	0.16430425372430216
UBE2Q2L		
UBE2Q2P1	-0.9950141883964608	0.3336649211989743
UBE2Q2P10		
UBE2Q2P11	1.0000000000000002	0.32869468323646356
UBE2Q2P12		
UBE2Q2P2	-1.196992893132084	0.25990103161773914
UBE2Q2P4Y		
UBE2Q2P5Y		
UBE2Q2P6	1.0000000000000002	0.32869468323646356
UBE2Q2P8		
UBE2Q2P9		
UBE2QL1	2.358800000530417	0.028100574860307485
UBE2R2	-0.16512039290118286	0.8702301136975106
UBE2R2-AS1	-0.4359633688321421	0.6713102137484743
UBE2S	3.847760471452528	0.0005984728612722887
UBE2SP1	-0.530769621360824	0.6078347419764829
UBE2SP2	2.6288559760334143	0.01383329092774394
UBE2T	3.3503289710530972	0.002649367283429802
UBE2U		
UBE2V1	-1.4145053894669712	0.1787018761303995
UBE2V1P1	1.5833390177607733	0.12706721429747442
UBE2V1P10		
UBE2V1P11		
UBE2V1P12		
UBE2V1P13		
UBE2V1P14		
UBE2V1P15		
UBE2V1P2	0.1666887168971881	0.8688499019968652
UBE2V1P3		
UBE2V1P4		
UBE2V1P5		
UBE2V1P6		
UBE2V1P7		
UBE2V1P8		
UBE2V1P9		
UBE2V2	0.5138391929135948	0.6111373013109849
UBE2V2P1		
UBE2V2P2		
UBE2V2P3	1.072340813885381	0.2957361584628767
UBE2V2P4		
UBE2W	0.5269456041363717	0.6021539782984162
UBE2WP1	1.0000000000000002	0.32869468323646356
UBE2Z	0.3185347744619044	0.753185360758968
UBE3A	0.02925113149450015	0.9769220026232064
UBE3AP2	-1.5	0.16785065605707486
UBE3B	0.30569977628886186	0.7628237590723016
UBE3C	-0.26586919748419074	0.7927826646178021
UBE3D	-1.4567618945889171	0.1685081739174829
UBE4A	0.2676302979781464	0.790823017750041
UBE4B	-2.1220253309721677	0.054400276621825644
UBFD1	0.5847018308598849	0.5660489724066249
UBFD1P1		
UBIAD1	-1.6588391150377764	0.11855551743217992
UBL3	-0.8595766350036212	0.4013326799380823
UBL4A	0.18340792245579648	0.8565972937338695
UBL4B	1.0000000000000002	0.32869468323646356
UBL5	2.249975161223572	0.032088963263472076
UBL5P1		
UBL5P2	1.7171756569975718	0.09686220157285966
UBL5P3		
UBL5P4	0.39429715890449113	0.6962113632460134
UBL7	-0.9679138534126092	0.3440837265990535
UBL7-AS1	-0.1526759451924469	0.881047663909166
UBLCP1	-0.6240918054546725	0.5383162510248176
UBN1	0.1682365335376113	0.8689775685386409
UBN2	-0.8992946935425248	0.37602728115127493
UBOX5	-0.010605587091473098	0.9916403644365468
UBOX5-AS1	-0.01655635280162508	0.9870408819632421
UBP1	-0.7919815058175766	0.4411668722844466
UBQLN1	-0.7965363506734079	0.43364113168555285
UBQLN1P1		
UBQLN2	0.7492327981717549	0.46061631484922605
UBQLN3	-0.7321181205110654	0.4812867031321608
UBQLN4	-0.971090454320176	0.34725413928539306
UBQLN4P1	1.2294547385626025	0.22962205563884214
UBQLN4P2		
UBQLNL	3.0653297557464043	0.004580727015691479
UBR1	2.159537716199657	0.03907232665365667
UBR2	0.3353439795703415	0.7405013784226007
UBR3	-0.3729604975824967	0.7126721233945059
UBR4	0.5281030561696504	0.604771961186807
UBR5	-0.18102603500073713	0.857616301755149
UBR5-AS1	1.646392537014162	0.1127947674798629
UBR7	0.21054697491375726	0.8352232692498294
UBTD1	1.0998428177281225	0.28537501796725306
UBTD2	-1.0310650724505537	0.3140455845898964
UBTF	-1.272414060755697	0.222391030912086
UBTFL1		
UBTFL10		
UBTFL11		
UBTFL2		
UBTFL3		
UBTFL5		
UBTFL6		
UBTFL7		
UBTFL8	1.0000000000000002	0.32869468323646356
UBTFL9		
UBXN1	-1.2011671986406756	0.2495613869202664
UBXN10	-0.47589963358313686	0.639716108388733
UBXN10-AS1	-0.8433770997123752	0.4154749101006606
UBXN11	0.09164588251390586	0.9279389977364149
UBXN2A	0.49066372026097105	0.6295743826296365
UBXN2B	1.4814513914024057	0.14902795097045624
UBXN4	0.7505833135952797	0.4589290378107972
UBXN6	-0.37602170273907776	0.7121809036769684
UBXN7	-0.5439163253841159	0.5946351114021009
UBXN7-AS1	-0.08965241468221331	0.9294278313995831
UBXN8	0.7691400330155312	0.4502333767504956
UCA1	1.6523180169677878	0.11334431729510405
UCHL1	4.434252407646246	0.0002103819531757046
UCHL1-AS1		
UCHL3	1.0915825219604793	0.2848720426683752
UCHL5	1.1030962550739585	0.27907364468907714
UCK1	0.5107267182999973	0.6138339096866601
UCK2	1.8448992838767126	0.07667013607869866
UCKL1	-0.9535829118669554	0.35662967806392654
UCKL1-AS1	3.3233477818258783	0.002388551946668369
UCMA		
UCN	0.4233393343976761	0.6767240787004167
UCN2	1.704614619315254	0.10301827271245495
UCN3	1.0000000000000002	0.32869468323646356
UCP1		
UCP2	-1.1512684511170812	0.25880896862263314
UCP3	-0.6335067090749106	0.5369562217352317
UEVLD	1.148723629718611	0.2606936361479452
UFC1	-0.22849278969246117	0.8212063917264665
UFD1	1.378220126703019	0.17836419105694273
UFL1	-0.43316607001081797	0.6688957395234114
UFL1-AS1	0.11616269919447617	0.9085856964524306
UFM1	0.13821790121031993	0.8913008081741038
UFSP1	-0.5361876803567236	0.6018710852575921
UFSP2	0.040107687805649536	0.9683612894143389
UGCG	3.7435028757724145	0.0009742975338324891
UGDH	0.07504023882996362	0.9410086411826336
UGDH-AS1	-0.6517374867501646	0.522486391459188
UGGT1	-0.03287145419662057	0.9740110944710352
UGGT2	2.1355709711854653	0.04169943095853039
UGP2	0.9760707723787573	0.33773407850306836
UGT1A1		
UGT1A10	1.0000000000000002	0.32869468323646356
UGT1A11P		
UGT1A12P		
UGT1A13P		
UGT1A2P		
UGT1A3		
UGT1A4		
UGT1A5		
UGT1A6		
UGT1A7		
UGT1A8		
UGT1A9		
UGT2A1	1.4469348799480481	0.16267837007059877
UGT2A2		
UGT2A3	1.0000000000000002	0.32869468323646356
UGT2A3P7		
UGT2B10		
UGT2B11		
UGT2B15	-0.477059961531621	0.6428136421674815
UGT2B17	1.511900132378281	0.14171152794829903
UGT2B24P	1.0000000000000002	0.32869468323646356
UGT2B25P	-1.0	0.34343639613791355
UGT2B26P		
UGT2B27P		
UGT2B28		
UGT2B29P		
UGT2B4		
UGT2B7		
UGT3A1	1.0000000000000002	0.32869468323646356
UGT3A2	0.9336157460538395	0.35810462024866174
UGT8	-0.1262756789789029	0.900488061726342
UHMK1	-0.0060613863980163545	0.9952172504323175
UHRF1	3.9610151135553537	0.0005319837961335612
UHRF1BP1	-1.0469744206048217	0.31254409136466754
UHRF1BP1L	0.19986920353933935	0.8430058489823088
UHRF2	-0.6740633696684958	0.5071917512298523
UHRF2P1	1.0000000000000002	0.32869468323646356
UIMC1	0.6478504305611954	0.522603911317751
ULBP1	-0.9387091630499077	0.3697585169144355
ULBP2	-0.048370519470591046	0.9620004580240252
ULBP3	1.0117913521502429	0.3229769244922792
ULK1	-0.24571565384710636	0.8087133254910635
ULK2	-0.9474065671218015	0.3575422967073981
ULK4	-0.21475047528519695	0.8323805861766951
ULK4P1	1.0568476922202352	0.3015328899576777
ULK4P2	0.6068784034362433	0.5510873779547689
ULK4P3	-0.8543991879190828	0.41469204666056614
UMAD1	-0.8206066799834347	0.4241007230418954
UMLILO		
UMOD		
UMODL1	-0.581194762003888	0.5681673459902694
UMODL1-AS1	-0.25302246691921815	0.8025915410982449
UMPS	-0.6427531352062062	0.5271007034065434
UNC119	-1.0971032174936315	0.2857472336666686
UNC119B	-1.9993696397420047	0.0599778781517836
UNC13A	0.5263941030271351	0.6029254005819065
UNC13B	0.6118770169150716	0.5453471519816477
UNC13C	-0.39181702979876104	0.7015310896812421
UNC13D	2.62797455498657	0.013910738002590491
UNC45A	2.9669594873434937	0.0060359844896729865
UNC45B	0.2534807279114481	0.8026448598311481
UNC50	0.6450742276701459	0.5252116763808401
UNC5A	2.363002259331353	0.027226477919692908
UNC5B	0.2946839440538848	0.7715582649024878
UNC5B-AS1	-1.321129065100243	0.21820374115016647
UNC5C	1.681489951195286	0.10748115159277245
UNC5CL	-1.5680343191392982	0.14014295230864396
UNC5D		
UNC79	2.6235265903000244	0.014050438877935618
UNC80	1.213846408810205	0.23828197125657502
UNC93A		
UNC93B1	2.7669593662340994	0.009626793851360851
UNC93B2	-0.244715780108933	0.8098160422744932
UNC93B3	-0.9125497424384261	0.37424712345626765
UNC93B4	1.1686974195815552	0.25372535157563564
UNC93B5	0.5384168484034405	0.5943723717498934
UNC93B6	1.5131407694328796	0.14178673927852667
UNC93B7	1.9059373776447395	0.06743795349168927
UNC93B8	0.9395639691372465	0.3556585675967425
UNCX		
UNG	-0.1095695439377111	0.9135158735182518
UNGP1		
UNGP3		
UNK	-0.04704873957242287	0.9630649325654604
UNKL	0.6652533867047684	0.5111397158937123
UOX	0.7617826840299698	0.4539454006301217
UPB1	2.3739320537125526	0.024199590912792186
UPF1	0.3002485911885602	0.7671996081841768
UPF2	-0.06516099037244308	0.9485488355541415
UPF3A	-0.42876000649951496	0.6728959103169414
UPF3AP1	0.560572387490153	0.5811083311105156
UPF3AP2	-0.7092892959184933	0.49326134593648674
UPF3AP3	-0.18780628098795707	0.8542333363080433
UPF3B	0.556288950105786	0.5833493754943013
UPK1A	2.115217234532874	0.04323097146376803
UPK1A-AS1	0.5432948985453427	0.5914600186839625
UPK1B		
UPK2	-0.8040261937313078	0.4341601901993344
UPK3A	-0.24866103927439817	0.8058014601262143
UPK3B	0.3446998479018166	0.734393076963076
UPK3BL1	1.3954370376068386	0.17744285121126602
UPK3BL2	1.913682757438949	0.0652558990341056
UPK3BP1	1.404690490677076	0.17038924524219598
UPP1	3.673458712450038	0.0012140735527759543
UPP2	-0.9239090996007854	0.3724092903298679
UPP2-IT1		
UPRT	-1.1760098150829348	0.25533158996821986
UQCC1	-1.0361652650209079	0.3191690920446546
UQCC2	0.666827145935799	0.5127229745060499
UQCC3	0.086909167047403	0.9316080676780838
UQCR10	1.2456947415458186	0.2253981452083372
UQCR11	0.8124289013243537	0.4244347891133602
UQCRB	1.5001553718192744	0.14521968333393104
UQCRBP1	0.29106721050084694	0.7741015702318514
UQCRBP2		
UQCRBP3		
UQCRC1	1.0545611393558159	0.30271251446187847
UQCRC2	-0.07993825896872099	0.9369673677795286
UQCRC2P1		
UQCRFS1	1.7202875331589518	0.09588508644318551
UQCRFS1P1	1.6780133627614755	0.10393015536703185
UQCRFS1P2		
UQCRFS1P3		
UQCRH	1.3460661958969198	0.18865093832265648
UQCRHL	1.34547656098658	0.1905448783106297
UQCRHP1	1.439396950461818	0.16477865805427466
UQCRHP2	-1.0	0.34343639613791355
UQCRHP3		
UQCRHP4		
UQCRQ	1.7650751244649203	0.08831157170468334
URAD	1.1200256548123126	0.27225071666754797
URAHP	-0.722514425345205	0.4805410596340747
URB1	-1.8290287722601635	0.09360392236456797
URB1-AS1	0.3340994600626813	0.7419523494711194
URB2	-1.2362142277296053	0.23815816712028087
URGCP	-1.4526429441916497	0.164023540628784
URGCP-MRPS24	0.0642887601081622	0.9492476499922706
URI1	-0.3346283189205891	0.7417355305012641
URM1	-0.27123236621434255	0.7896012328428734
UROC1	-0.060250126866100075	0.9527916387753121
UROD	0.2337015328862198	0.8173054087617377
UROS	-0.5764385378119359	0.5720041004654981
USB1	3.240679082063648	0.002921467747938697
USE1	-0.9869752313037121	0.33930630147894925
USF1	2.7204116306458537	0.012409041786434852
USF1P1	2.3890278333637616	0.025086728577818268
USF2	0.6653567880568745	0.5134040836012752
USF3	-0.43368295473710505	0.6684480274612633
USH1C	1.0000000000000002	0.32869468323646356
USH1G	-1.0	0.34343639613791355
USH2A	-1.3895506697597566	0.19807682227157464
USHBP1	0.5586283449627105	0.5811679734834021
USO1	0.29065365745784527	0.7735555102711653
USP1	0.6472317956940371	0.5226828911738959
USP10	0.782464749243979	0.44057357421137044
USP11	-0.4981987318202968	0.6242675409221963
USP12	-0.65347461929971	0.5244847864371908
USP12-AS1		
USP12-AS2	-0.01234874991206832	0.9902970538004735
USP12PX	1.0000000000000002	0.32869468323646356
USP12PY	1.0000000000000002	0.32869468323646356
USP13	-2.4905665443685856	0.022388039751913797
USP14	0.38276527565087637	0.7050689850471963
USP15	0.8652023980235425	0.3950945116665694
USP16	0.3966832159005223	0.6945907519788159
USP17L1		
USP17L10		
USP17L11		
USP17L12		
USP17L13		
USP17L14P		
USP17L15		
USP17L16P		
USP17L17		
USP17L18		
USP17L19		
USP17L2	1.0000000000000002	0.32869468323646356
USP17L20		
USP17L21		
USP17L22		
USP17L23		
USP17L24		
USP17L25		
USP17L26		
USP17L27		
USP17L28		
USP17L29		
USP17L3		
USP17L30		
USP17L4		
USP17L5		
USP17L6P		
USP17L7		
USP17L8		
USP17L9P		
USP18	2.891623895832185	0.008659741315572522
USP19	1.6200205076877834	0.11709297310377441
USP2	-0.6720883764262205	0.5136690913666502
USP2-AS1	-0.838910124796772	0.42230626791747794
USP20	-1.9074063528477185	0.07713404713323456
USP21	-0.4335982594606317	0.6704205911392361
USP22	-0.33846525342805844	0.739483250318284
USP24	-0.15758453244315937	0.8761643691541658
USP24P1	1.0000000000000002	0.32869468323646356
USP25	2.133761417215431	0.041245632968741994
USP26	1.0	0.32869468323646367
USP27X	-2.161699397681943	0.049863284556347386
USP27X-AS1	-0.9823358783342143	0.34505669760652147
USP28	1.3470732525538474	0.18856497833634744
USP29		
USP3	1.6111761974936791	0.11820020846935765
USP3-AS1	0.9929948368715044	0.3329863652150805
USP30	0.030807673005982292	0.9758573532913407
USP30-AS1	0.7828940602406411	0.44221732162963523
USP31	1.5125384768478003	0.14139514067077036
USP32	1.041983836936223	0.30688197853995014
USP32P1	-1.1488387935819804	0.268302063079933
USP32P2	0.8399080381720018	0.4085806326540825
USP32P3	0.6966639332564913	0.49448839745978324
USP33	-0.13678265261407999	0.8922279705055547
USP34	-0.8489101660336718	0.40471133918194935
USP35	1.4007306580760417	0.17487515302878814
USP37	-0.4393425849447103	0.66587937854269
USP38	0.6877690513976865	0.49731583555003
USP39	0.13513683695928094	0.8944061978750644
USP4	-0.014221815961219153	0.988838452090512
USP40	-0.05376730818312047	0.9577844862453213
USP41	3.247110078582271	0.003804383603139387
USP42	0.2147494956519717	0.8327428617281665
USP43	-1.1151635041816	0.2891392235849326
USP44	-0.9131097508306778	0.37637085042035867
USP45	-0.7431644173855421	0.4659983716000029
USP46	-1.4100051515917393	0.18090868480447278
USP46-AS1	-0.3774049851147181	0.7110193064095331
USP47	0.053307353870920726	0.9579816000580856
USP48	-0.3831486202354548	0.7043160463917753
USP49	2.5317305875962544	0.01685727936330164
USP5	0.018108831528943554	0.9857348260056618
USP50	1.9302348177392572	0.06719408257026618
USP51	-0.9817831524153403	0.33826626558215567
USP53	-1.3540053515305102	0.19961981583160307
USP54	-1.4587547696365533	0.17134689785885812
USP6	-0.2305243899495963	0.8201339764136237
USP6NL	-0.20796242240974894	0.837556947267321
USP7	-2.4688012990874033	0.022456979046641488
USP8	0.6633326505835365	0.5124286241320914
USP8P1	0.886261459289485	0.3825350555947369
USP9X	-1.536346638705455	0.13550821906048294
USP9Y	1.065243119660323	0.29957741706280955
USP9YP1		
USP9YP10		
USP9YP11		
USP9YP12		
USP9YP13		
USP9YP14		
USP9YP15		
USP9YP16		
USP9YP17		
USP9YP18		
USP9YP19		
USP9YP2		
USP9YP20		
USP9YP21		
USP9YP22		
USP9YP23		
USP9YP24		
USP9YP25		
USP9YP26		
USP9YP27		
USP9YP28		
USP9YP29		
USP9YP3		
USP9YP30		
USP9YP31		
USP9YP32		
USP9YP33		
USP9YP34		
USP9YP35		
USP9YP36		
USP9YP4		
USP9YP5		
USP9YP6		
USP9YP7		
USP9YP8		
USP9YP9		
USPL1	-0.46900100153591456	0.6446128078601296
UST	-2.0364232605911923	0.05918685261077337
UST-AS1		
UTF1	-0.7717657397004631	0.4471240534319737
UTP11	0.6775826480628161	0.5051144912420634
UTP14A	-0.7765149397890931	0.4481767047026496
UTP14C		
UTP15	0.05299960957738419	0.9583122159031655
UTP18	-0.21870875761154313	0.8295396158627356
UTP20	-0.6886483337382394	0.5015270909947944
